timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,safety_margin_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback,load_model,pv_model,conversion_loss_kwh
2025-04-08 00:00:00,2025-04-08,00:00,00:10,True,0.4248,579.5535166666666,0.0,26.96975027777781,597.92685,0.0,837.4231611865547,239.49631118655412,0.0,0.0,6.252776074688882e-13,9092.1900951821,9307.73677525,355.73735887204845,0.0,Optimal,False,False,2,2,23.949631118655414
2025-04-08 00:10:00,2025-04-08,00:10,00:20,True,0.4245,580.2797833333334,0.0,28.269341944444548,584.4558833333333,0.0,1441.8824586111114,833.3333333333333,0.0,0.0,24.0932419444448,9307.73677525,10057.73677525,612.0791036804168,0.0,Optimal,False,False,2,2,83.33333333333333
2025-04-08 00:20:00,2025-04-08,00:20,00:30,True,0.4269,576.465,0.0,31.32843166666671,555.105,0.0,607.7934316666667,52.68843166666758,0.0,8.810729923425242e-13,0.0,10057.73677525,10105.15636375,259.4670159785,1.880650302155118e-12,Optimal,False,False,2,2,5.268843166666759
2025-04-08 00:30:00,2025-04-08,00:30,00:40,True,0.4272,572.2583416666666,0.0,21.943048333333376,546.4404000000001,0.0,594.2013900000001,47.76099000000007,0.0,7.815970093361102e-14,0.0,10105.15636375,10148.14125475,253.84283380800005,1.6694912119419316e-13,Optimal,False,False,2,2,4.776099000000007
2025-04-08 00:40:00,2025-04-08,00:40,00:50,True,0.4271,564.3338666666666,0.0,18.016358333333347,564.5350666666667,0.0,582.3502249999999,17.815158333333883,0.0,6.679101716144942e-13,0.0,10148.14125475,10164.17489725,248.7217810975,1.4263221714827523e-12,Optimal,False,False,2,2,1.7815158333333885
2025-04-08 00:50:00,2025-04-08,00:50,01:00,True,0.4285,563.76,0.0,19.341366666666616,583.23,0.0,583.1013666666666,0.0,0.12863333333316404,2.0464185901403198e-13,0.0,10164.17489725,10164.031971324075,249.85893561666663,4.384451829375635e-13,Optimal,False,False,2,2,0.014292592592573788
2025-04-08 01:00:00,2025-04-08,01:00,01:10,True,0.4311,576.5276166666667,0.0,21.717838888888917,570.9795833333334,0.0,598.2454555555556,27.26587222222305,0.0,8.064660050877137e-13,0.0,10164.031971324075,10188.571256324076,257.90361589,1.7383374739665669e-12,Optimal,False,False,2,2,2.726587222222305
2025-04-08 01:10:00,2025-04-08,01:10,01:20,True,0.4302,586.2193666666667,0.0,29.313276666666685,569.6186666666666,0.0,615.5326433333333,45.91397666666631,0.0,0.0,4.050093593832571e-13,10188.571256324076,10229.893835324076,264.802143162,0.0,Optimal,False,False,2,2,4.591397666666631
2025-04-08 01:20:00,2025-04-08,01:20,01:30,True,0.4279,580.4008333333334,0.0,17.58312750000003,585.8233333333334,0.0,597.9839608333334,12.160627499999666,0.0,0.0,3.659295089164516e-13,10229.893835324076,10240.838400074075,255.87733684058335,0.0,Optimal,False,False,2,2,1.2160627499999668
2025-04-08 01:30:00,2025-04-08,01:30,01:40,True,0.4312,593.3860999999999,0.0,20.18435166666668,587.2179833333333,0.0,613.5704516666666,26.35246833333238,0.0,0.0,8.846257060213247e-13,10240.838400074075,10264.555621574074,264.57157875866665,0.0,Optimal,False,False,2,2,2.635246833333238
2025-04-08 01:40:00,2025-04-08,01:40,01:50,True,0.4333,594.8034916666667,0.0,25.3651333333334,598.0715666666666,0.0,620.168625,22.09705833333323,0.0,0.0,1.6342482922482304e-13,10264.555621574074,10284.442974074074,268.7190652125,0.0,Optimal,False,False,2,2,2.2097058333333233
2025-04-08 01:50:00,2025-04-08,01:50,02:00,True,0.4311,589.5566666666666,0.0,29.93302555555554,606.5933333333334,0.0,619.4896922222222,12.89635888888976,0.0,9.467981954003335e-13,0.0,10284.442974074074,10296.049697074075,267.06200631699994,2.0408235101854188e-12,Optimal,False,False,2,2,1.289635888888976
2025-04-08 02:00:00,2025-04-08,02:00,02:10,True,0.4293,606.1866583333333,0.0,23.24895000000001,574.81215,0.0,629.4356083333333,54.62345833333327,0.0,0.0,9.237055564881302e-14,10296.049697074075,10345.210809574075,270.2167066575,0.0,Optimal,False,False,2,2,5.462345833333327
2025-04-08 02:10:00,2025-04-08,02:10,02:20,True,0.4324,605.9649833333333,0.0,17.210832222222194,560.5474333333333,0.0,623.1758155555555,62.62838222222247,0.0,2.984279490192421e-13,0.0,10345.210809574075,10401.576353574075,269.4612226462222,6.452012257796014e-13,Optimal,False,False,2,2,6.262838222222247
2025-04-08 02:20:00,2025-04-08,02:20,02:30,True,0.4367,592.22,0.0,22.273406666666663,583.9166666666666,0.0,614.4934066666667,30.576740000000832,0.0,7.460698725481052e-13,0.0,10401.576353574075,10429.095419574076,268.34927069133334,1.6290435667087878e-12,Optimal,False,False,2,2,3.0576740000000835
2025-04-08 02:30:00,2025-04-08,02:30,02:40,True,0.4348,580.1019666666666,0.0,24.685459999999992,605.6090333333333,0.0,604.7874266666666,0.0,0.8216066666671396,0.0,5.002664948960955e-13,10429.095419574076,10428.18252327778,262.9615731146667,0.0,Optimal,False,False,2,2,0.0912896296296822
2025-04-08 02:40:00,2025-04-08,02:40,02:50,True,0.4335,590.4589833333333,0.0,20.927000277777715,599.1101666666667,0.0,611.385983611111,12.275816944444765,0.0,4.920508445138694e-13,0.0,10428.18252327778,10439.23075852778,265.0358238954166,1.066520205483812e-12,Optimal,False,False,2,2,1.2275816944444766
2025-04-08 02:50:00,2025-04-08,02:50,03:00,True,0.4357,594.5916666666667,0.0,21.594167499999983,579.9499999999999,0.0,616.1858341666667,36.2358341666671,0.0,3.055333763768431e-13,0.0,10439.23075852778,10471.84300927778,268.4721679464167,6.656044604369525e-13,Optimal,False,False,2,2,3.62358341666671
2025-04-08 03:00:00,2025-04-08,03:00,03:10,True,0.4374,591.9319166666667,0.0,31.45974277777776,587.1490833333334,0.0,623.3916594444444,36.24257611111008,0.0,0.0,9.379164112033322e-13,10471.84300927778,10504.461327777779,272.671511841,0.0,Optimal,False,False,2,2,3.6242576111110085
2025-04-08 03:10:00,2025-04-08,03:10,03:20,True,0.4371,594.8306,0.0,12.325889444444533,601.7053999999999,0.0,607.1564894444446,5.4510894444441265,0.0,0.0,4.929390229335695e-13,10504.461327777779,10509.367308277779,265.3881015361667,0.0,Optimal,False,False,2,2,0.5451089444444127
2025-04-08 03:20:00,2025-04-08,03:20,03:30,True,0.4356,594.6083333333333,0.0,25.677554444444468,604.74,0.0,620.2858877777778,15.545887777777049,0.0,0.0,7.585043704239069e-13,10509.367308277779,10523.358607277778,270.19653271600004,0.0,Optimal,False,False,2,2,1.554588777777705
2025-04-08 03:30:00,2025-04-08,03:30,03:40,True,0.4353,588.7477583333334,0.0,18.33027833333324,595.4341666666667,0.0,607.0780366666667,11.64386999999907,0.0,0.0,9.2192919964873e-13,10523.358607277778,10533.838090277777,264.261069361,0.0,Optimal,False,False,2,2,1.164386999999907
2025-04-08 03:40:00,2025-04-08,03:40,03:50,True,0.436,585.6693666666667,0.0001690476190476,28.306237777777827,584.93565,0.0001833333333333,613.9754353968256,17.957677469136495,0.0,0.0,11.08229126102238,10533.838090277777,10550.0,267.693289833016,0.0,Optimal,False,False,2,2,1.7957677469136497
2025-04-08 03:50:00,2025-04-08,03:50,04:00,True,0.4378,589.4541666666667,0.0,23.791083333333383,585.35,0.0,613.24525,0.0,0.0,0.0,27.895250000000033,10550.0,10550.0,268.47877045,0.0,Optimal,False,False,2,2,0.0
2025-04-08 04:00:00,2025-04-08,04:00,04:10,True,0.4401,617.331075,0.0,19.697361666666666,601.54035,0.0,637.0284366666667,0.0,0.0,0.0,35.48808666666673,10550.0,10550.0,280.35621497700004,0.0,Optimal,False,False,2,2,0.0
2025-04-08 04:10:00,2025-04-08,04:10,04:20,True,0.4389,618.1002833333333,0.0029119047619047,18.10733611111112,617.4516,0.0026666666666666,636.2047075396824,0.0,0.0,0.0,18.755774206349088,10550.0,10550.0,279.23024613916664,0.0,Optimal,False,False,2,2,0.0
2025-04-08 04:20:00,2025-04-08,04:20,04:30,True,0.4364,602.6766666666667,0.0,27.170694444444425,624.965,0.0,629.8473611111111,0.0,0.0,0.0,4.882361111111095,10550.0,10550.0,274.8653883888889,0.0,Optimal,False,False,2,2,0.0
2025-04-08 04:30:00,2025-04-08,04:30,04:40,True,0.4393,603.75,0.0,19.942650555555552,625.7953666666666,0.0,623.6926505555556,0.0,2.1027161111109307,9.103828801926284e-14,0.0,10550.0,10547.663648765432,273.9881813890556,1.9996559963431086e-13,Optimal,False,False,2,2,0.23363512345677018
2025-04-08 04:40:00,2025-04-08,04:40,04:50,True,0.4422,607.791025,0.0405499999999999,31.57912333333333,609.7425999999999,0.03705,639.3295983333333,0.0,0.0,0.0,29.62404833333335,10547.663648765432,10547.663648765432,282.711548383,0.0,Optimal,False,False,2,2,0.0
