timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,safety_margin_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback,load_model,pv_model,conversion_loss_kwh
2025-03-19 00:00:00,2025-03-19,00:00,00:10,True,0.4248,550.6520388888889,0.0,16.600404166666703,571.8679833333333,0.0,994.1935053292178,422.325521995885,0.0,5.115907697472721e-13,0.0,8915.753043953704,9295.84601375,422.3334010638517,1.086618794943206e-12,Optimal,False,False,3,1,42.232552199588504
2025-03-19 00:10:00,2025-03-19,00:10,00:20,True,0.4245,574.2456222222222,0.0,23.84868083333329,549.6545,0.0,1431.427636388889,833.3333333333333,0.0,0.0,48.43980305555567,9295.84601375,10045.84601375,607.6410316470833,0.0,Optimal,False,False,3,1,83.33333333333333
2025-03-19 00:20:00,2025-03-19,00:20,00:30,True,0.4269,584.9210555555555,0.0,25.182416666666636,519.6133333333333,0.0,610.1034722222222,90.4901388888882,0.0,0.0,6.536993168992922e-13,10045.84601375,10127.28713875,260.45317229166665,0.0,Optimal,False,False,3,1,9.04901388888882
2025-03-19 00:30:00,2025-03-19,00:30,00:40,True,0.4272,575.1261388888888,0.0,12.348714166666696,548.4171333333334,0.0,587.4748530555555,39.05771972222283,0.0,6.821210263296962e-13,0.0,10127.28713875,10162.4390865,250.9692572253333,1.4570105122402311e-12,Optimal,False,False,3,1,3.905771972222283
2025-03-19 00:40:00,2025-03-19,00:40,00:50,True,0.4271,558.7549055555555,0.0,8.777346111111163,574.9154333333333,0.0,567.5322516666666,0.0,7.3831816666661325,5.684341886080801e-13,0.0,10162.4390865,10154.235551314816,242.3930246868333,1.2138912097725552e-12,Optimal,False,False,3,1,0.8203535185184595
2025-03-19 00:50:00,2025-03-19,00:50,01:00,True,0.4285,547.5210555555556,0.0,25.185516944444508,567.29,0.0,572.7065725000001,5.416572500000458,0.0,3.1530333899354446e-13,0.0,10154.235551314816,10159.110466564816,245.40476631625003,6.75537403793669e-13,Optimal,False,False,3,1,0.5416572500000458
2025-03-19 01:00:00,2025-03-19,01:00,01:10,True,0.4311,545.7886833333333,0.0,14.80639277777774,554.9525333333333,0.0,560.5950761111111,5.642542777778646,0.0,8.970602038971265e-13,0.0,10159.110466564816,10164.188755064817,241.6725373115,1.933613269500256e-12,Optimal,False,False,3,1,0.5642542777778646
2025-03-19 01:10:00,2025-03-19,01:10,01:20,True,0.4302,550.7886833333333,0.0,16.653187499999945,562.0085833333334,0.0,567.4418708333333,5.433287500000006,0.0,1.1368683772161603e-13,0.0,10164.188755064817,10169.078713814817,244.1134928325,2.445403879391961e-13,Optimal,False,False,3,1,0.5433287500000006
2025-03-19 01:20:00,2025-03-19,01:20,01:30,True,0.4279,572.1627,0.0,10.865849166666688,576.9933333333333,0.0,583.0285491666666,6.035215833332282,0.0,0.0,9.85878045867139e-13,10169.078713814817,10174.510408064816,249.47791618841663,0.0,Optimal,False,False,3,1,0.6035215833332283
2025-03-19 01:30:00,2025-03-19,01:30,01:40,True,0.4312,612.1674333333334,0.0,23.457483333333347,572.5251833333333,0.0,635.6249166666668,63.099733333332956,0.0,0.0,5.044853423896711e-13,10174.510408064816,10231.300168064816,274.08146406666674,0.0,Optimal,False,False,3,1,6.309973333333296
2025-03-19 01:40:00,2025-03-19,01:40,01:50,True,0.4333,613.1212166666667,0.0,21.226027777777805,589.14175,0.0,634.3472444444445,45.20549444444542,0.0,8.952838470577262e-13,0.0,10231.300168064816,10271.985113064817,274.86266101777784,1.9396324546505638e-12,Optimal,False,False,3,1,4.520549444444542
2025-03-19 01:50:00,2025-03-19,01:50,02:00,True,0.4311,589.8393666666667,0.0,32.51760777777777,624.3166666666667,0.0,622.3569744444445,0.0,1.9596922222217472,4.547473508864641e-13,0.0,10271.985113064817,10269.807677262348,268.298091683,9.802079148357734e-13,Optimal,False,False,3,1,0.21774358024686088
2025-03-19 02:00:00,2025-03-19,02:00,02:10,True,0.4293,614.5953222222222,0.0,21.15472999999995,627.2861,0.0,635.7500522222222,8.463952222221755,0.0,0.0,3.7836400679225335e-13,10269.807677262348,10277.425234262348,272.927497419,0.0,Optimal,False,False,3,1,0.8463952222221756
2025-03-19 02:10:00,2025-03-19,02:10,02:20,True,0.4324,613.2982222222222,0.0,17.012421666666665,597.1186166666666,0.0,630.3106438888889,33.19202722222245,0.0,2.1316282072803006e-13,0.0,10277.425234262348,10307.298058762348,272.5463224175556,4.60858018414001e-13,Optimal,False,False,3,1,3.3192027222222453
2025-03-19 02:20:00,2025-03-19,02:20,02:30,True,0.4367,580.1808555555556,0.0,17.505778611111136,571.745,0.0,597.6866341666667,25.94163416666763,0.0,8.846257060213247e-13,0.0,10307.298058762348,10330.645529512349,261.00975314058337,1.9315802290975626e-12,Optimal,False,False,3,1,2.5941634166667633
2025-03-19 02:30:00,2025-03-19,02:30,02:40,True,0.4348,579.2241055555555,0.0,16.72388583333325,593.0226,0.0,595.9479913888888,2.925391388889693,0.0,9.094947017729282e-13,0.0,10330.645529512349,10333.27838176235,259.11818665588885,1.977241481654346e-12,Optimal,False,False,3,1,0.2925391388889693
2025-03-19 02:40:00,2025-03-19,02:40,02:50,True,0.4335,610.0642555555555,0.0,17.9323277777778,617.2787,0.0,627.9965833333333,10.717883333333399,0.0,3.730349362740526e-14,0.0,10333.27838176235,10342.92447676235,272.236518875,8.08553224374009e-14,Optimal,False,False,3,1,1.07178833333334
2025-03-19 02:50:00,2025-03-19,02:50,03:00,True,0.4357,639.3175222222222,0.0,39.763352500000025,618.4083333333333,0.0,679.0808747222222,60.672541388889336,0.0,4.050093593832571e-13,0.0,10342.92447676235,10397.52976401235,295.87553711647223,8.823128894164255e-13,Optimal,False,False,3,1,6.067254138888934
2025-03-19 03:00:00,2025-03-19,03:00,03:10,True,0.4374,624.9059805555555,0.0,31.937280277777777,609.6477,0.0,656.8432608333333,47.19556083333373,0.0,4.547473508864641e-13,0.0,10397.52976401235,10440.00576876235,287.3032422885,9.945324563886972e-13,Optimal,False,False,3,1,4.719556083333373
2025-03-19 03:10:00,2025-03-19,03:10,03:20,True,0.4371,598.0025138888889,0.0,27.69765638888887,604.2883166666667,0.0,625.7001702777777,21.41185361111032,0.0,0.0,7.212008767965017e-13,10440.00576876235,10459.27643701235,273.4935444284166,0.0,Optimal,False,False,3,1,2.1411853611110323
2025-03-19 03:20:00,2025-03-19,03:20,03:30,True,0.4356,585.9235805555555,0.0,16.209474999999987,606.6383333333333,0.0,602.1330555555555,0.0,4.505277777777155,6.368239269249898e-13,0.0,10459.27643701235,10454.27057281482,262.289159,1.3870025128426277e-12,Optimal,False,False,3,1,0.5005864197530174
2025-03-19 03:30:00,2025-03-19,03:30,03:40,True,0.4353,606.3559472222222,0.0,8.145055833333279,608.4230333333334,0.0,614.5010030555554,6.077969722221799,0.0,0.0,2.6556534749033744e-13,10454.27057281482,10459.740745564819,267.4922866300833,0.0,Optimal,False,False,3,1,0.60779697222218
