timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,safety_margin_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback,load_model,pv_model,conversion_loss_kwh
2025-03-21 00:00:00,2025-03-21,00:00,00:10,True,0.4248,387.0901208333333,0.0,19.415745000000022,393.23795,0.0,406.5058658333333,13.267915833333365,0.0,7.460698725481052e-14,0.0,5118.316443299382,5130.257567549382,172.68369180599998,1.5846524092921754e-13,Optimal,False,False,3,1,1.3267915833333366
2025-03-21 00:10:00,2025-03-21,00:10,00:20,True,0.4245,405.1837708333333,0.0,23.84868083333329,427.63655,0.0,429.0324516666666,1.3959016666669615,0.0,3.7259084706420253e-13,0.0,5130.257567549382,5131.513879049382,182.1242757325,7.908240728937699e-13,Optimal,False,False,3,1,0.13959016666669616
2025-03-21 00:20:00,2025-03-21,00:20,00:30,True,0.4269,397.93243749999993,0.0,27.56673333333336,429.21333333333337,0.0,425.4991708333333,0.0,3.7141624999996568,3.863576125695545e-13,0.0,5131.513879049382,5127.38703182716,181.64559602875,8.246803240297141e-13,Optimal,False,False,3,1,0.4126847222221843
2025-03-21 00:30:00,2025-03-21,00:30,00:40,True,0.4272,376.8957874999999,0.0,12.348714166666696,419.69265,0.0,389.2445016666666,0.0,30.448148333333485,0.0,9.237055564881302e-14,5127.38703182716,5093.555755901234,166.285251112,0.0,Optimal,False,False,3,1,3.383127592592611
2025-03-21 00:40:00,2025-03-21,00:40,00:50,True,0.4271,401.4483041666667,0.0,13.40235222222228,411.5390833333333,0.0,414.850656388889,3.3115730555558303,0.0,1.8918200339612667e-13,0.0,5093.555755901234,5096.536171651234,177.18271534369447,4.039981682524285e-13,Optimal,False,False,3,1,0.33115730555558304
2025-03-21 00:50:00,2025-03-21,00:50,01:00,True,0.4285,439.6024375,0.0,20.35162777777778,408.69166666666666,0.0,459.9540652777777,51.26239861111066,0.0,0.0,3.907985046680551e-13,5096.536171651234,5142.672330401234,197.09031697152776,0.0,Optimal,False,False,3,1,5.126239861111067
2025-03-21 01:00:00,2025-03-21,01:00,01:10,True,0.4311,405.55574722222224,0.0,19.19993111111114,411.3135333333333,0.0,424.7556783333334,13.442145000000083,0.0,0.0,1.2434497875801753e-14,5142.672330401234,5154.770260901234,183.1121729295,0.0,Optimal,False,False,3,1,1.3442145000000085
2025-03-21 01:10:00,2025-03-21,01:10,01:20,True,0.4302,375.81409722222224,0.0,19.681983888888823,424.3117333333333,0.0,395.49608111111104,0.0,28.81565222222225,0.0,1.0658141036401503e-14,5154.770260901234,5122.752869543209,170.14241409399995,0.0,Optimal,False,False,3,1,3.2017391358024736
2025-03-21 01:20:00,2025-03-21,01:20,01:30,True,0.4279,396.40384722222217,0.0,10.865849166666688,438.35,0.0,407.26969638888886,0.0,31.08030361111096,1.4566126083082054e-13,0.0,5122.752869543209,5088.219198864197,174.27070308480555,3.1164226754754053e-13,Optimal,False,False,3,1,3.4533670679012194
2025-03-21 01:30:00,2025-03-21,01:30,01:40,True,0.4312,426.9116305555556,0.0,23.78240277777781,435.501,0.0,450.6940333333334,15.193033333333814,0.0,4.1033842990145786e-13,0.0,5088.219198864197,5101.8929288641975,194.33926717333333,8.846896548675432e-13,Optimal,False,False,3,1,1.5193033333333814
2025-03-21 01:40:00,2025-03-21,01:40,01:50,True,0.4333,449.6847638888889,0.0,14.76955277777779,425.37193333333335,0.0,464.4543166666666,39.08238333333328,0.0,1.4210854715202004e-14,0.0,5101.8929288641975,5137.0670738641975,201.24805541166668,3.078781674048514e-14,Optimal,False,False,3,1,3.9082383333333284
2025-03-21 01:50:00,2025-03-21,01:50,02:00,True,0.4311,455.52384722222223,0.0,32.51760777777777,423.615,0.0,488.041455,64.4264549999995,0.0,0.0,4.689582056016661e-13,5137.0670738641975,5195.050883364197,210.3946712505,0.0,Optimal,False,False,3,1,6.442645499999951
