timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,safety_margin_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback,load_model,pv_model,conversion_loss_kwh
2025-02-04 00:00:00,2025-02-04,00:00,00:10,True,0.4248,616.1480583333333,0.0,0.0525833333333594,556.1025333333333,0.0,616.2006416666667,60.09810833333378,0.0,4.263256414560601e-13,0.0,9326.37321634127,9380.46151384127,261.76203258000004,9.055156624526718e-13,Optimal,False,False,2,2,6.009810833333379
2025-02-04 00:10:00,2025-02-04,00:10,00:20,True,0.4245,621.4189333333334,0.0,2.8120999999999867,568.1499333333334,0.0,1428.2607929541448,833.3333333333333,0.0,0.0,26.777526287478167,9380.46151384127,10130.46151384127,606.2967066090345,0.0,Optimal,False,False,2,2,83.33333333333333
2025-02-04 00:20:00,2025-02-04,00:20,00:30,True,0.4269,599.1158333333333,0.0,12.087499999999975,610.0633333333334,0.0,611.2033333333333,1.139999999999822,0.0,0.0,5.062616992290714e-14,10130.46151384127,10131.48751384127,260.922703,0.0,Optimal,False,False,2,2,0.11399999999998221
2025-02-04 00:30:00,2025-02-04,00:30,00:40,True,0.4272,608.6782000000001,0.0,22.534266666666667,573.8968333333333,0.0,631.2124666666667,57.31563333333421,0.0,8.313350008393172e-13,0.0,10131.48751384127,10183.07158384127,269.65396576000006,1.7757315617927816e-12,Optimal,False,False,2,2,5.731563333333422
2025-02-04 00:40:00,2025-02-04,00:40,00:50,True,0.4271,618.7429500000001,0.0,24.386283333333267,559.6507833333334,0.0,643.1292333333333,83.47845000000032,0.0,3.694822225952521e-13,0.0,10183.07158384127,10258.202188841271,274.68049555666664,7.890292863521608e-13,Optimal,False,False,2,2,8.347845000000033
2025-02-04 00:50:00,2025-02-04,00:50,01:00,True,0.4285,636.1533333333333,0.0,29.15666666666675,596.9716666666667,0.0,665.3100000000001,68.33833333333435,0.0,9.805489753489383e-13,0.0,10258.202188841271,10319.706688841272,285.08533500000004,2.1008261796851004e-12,Optimal,False,False,2,2,6.833833333333435
2025-02-04 01:00:00,2025-02-04,01:00,01:10,True,0.4311,659.4787583333334,0.0,14.091358333333346,610.0384333333333,0.0,673.5701166666668,63.53168333333289,0.0,0.0,5.968558980384842e-13,10319.706688841272,10376.885203841272,290.376077295,0.0,Optimal,False,False,2,2,6.35316833333329
2025-02-04 01:10:00,2025-02-04,01:10,01:20,True,0.4302,648.9835833333334,0.0,4.098299999999995,597.4533,0.0,653.0818833333334,55.62858333333376,0.0,3.765876499528531e-13,0.0,10376.885203841272,10426.950928841272,280.95582621000005,8.100400350485871e-13,Optimal,False,False,2,2,5.562858333333376
2025-02-04 01:20:00,2025-02-04,01:20,01:30,True,0.4279,640.2916666666666,0.0,27.06666666666661,592.48,0.0,667.3583333333332,74.8783333333328,0.0,0.0,4.121147867408581e-13,10426.950928841272,10494.341428841271,285.5626308333333,0.0,Optimal,False,False,2,2,7.487833333333281
2025-02-04 01:30:00,2025-02-04,01:30,01:40,True,0.4312,643.50685,0.0,12.090466666666655,622.0757833333333,0.0,655.5973166666666,33.52153333333263,0.0,0.0,6.821210263296962e-13,10494.341428841271,10524.51080884127,282.6935629466667,0.0,Optimal,False,False,2,2,3.3521533333332627
